functional	molecule	path	normal_termination	stationary_point	scf_energy_count	last_scf_energy_au	dipole_x_debye	dipole_y_debye	dipole_z_debye	dipole_total_debye	polar_xx_au	polar_xy_au	polar_yy_au	polar_xz_au	polar_yz_au	polar_zz_au	polar_mean_au	frequency_count	min_frequency_cm1	imaginary_frequency_count
TPSS	CuCN	TPSS/SMDB_CuCN.log	True	True	4	-1733.48999584	0.0	0.0	6.7515	6.7515	31.624	0.0	31.624	0.0	0.0	60.537	41.26166666666666	4	253.5569	0
TPSS	CuCl	TPSS/SMDB_CuCl.log	True	True	4	-2100.88195112	0.0	0.0	4.622	4.622	35.42	0.0	35.42	0.0	0.0	51.335	40.725	1	406.9234	0
TPSS	CuF	TPSS/SMDB_CuF.log	True	True	4	-1740.49715562	0.0	0.0	4.6108	4.6108	26.053	0.0	26.053	0.0	0.0	27.966	26.69066666666667	1	613.0215	0
TPSS	CuH	TPSS/SMDB_CuH.log	True	True	4	-1641.16730013	0.0	0.0	2.5361	2.5361	34.477	0.0	34.477	0.0	0.0	37.662	35.538666666666664	1	1947.3409	0
TPSS	F2	TPSS/SMDB_F2.log	True	True	4	-199.630329569	0.0	0.0	0.0	0.0	4.461	0.0	4.461	0.0	0.0	11.638	6.853333333333334	1	1001.5903	0
TPSS	FeCO5	TPSS/SMDB_FeCO5.log	True	True	4	-1830.94653695	-0.0	0.0	-0.0	0.0	100.589	0.0	100.587	-0.0	-0.0	111.118	104.098	27	51.1235	0
TPSS	FeF2	TPSS/SMDB_FeF2.log	True	True	3	-1463.68509475	-0.0	0.0	0.0	0.0	22.65	0.0	22.65	0.0	0.0	35.901	27.066999999999997	4	139.5201	0
TPSS	FeF3	TPSS/SMDB_FeF3.log	True	True	7	-1563.5512234	0.0	0.0	0.7937	0.7937	21.871	0.0	34.07	0.0	0.0	39.799	31.91333333333333	6	-43.7456	1
TPSS	FeO	TPSS/SMDB_FeO.log	True	True	4	-1339.02450065	0.0	0.0	4.3798	4.3798	37.078	0.0	37.078	-0.0	0.0	51.743	41.96633333333333	1	922.9079	0
TPSS	Ferrocen	TPSS/SMDB_Ferrocen.log	True	True	5	-1651.19241793	0.0	-0.0	-0.0	0.0	115.266	-0.0	115.267	-0.0	0.0	149.992	126.84166666666665	57	49.5197	0
TPSS	GaCl	TPSS/SMDB_GaCl.log	True	True	4	-2385.20001381	0.0	0.0	2.3419	2.3419	40.052	0.0	40.052	0.0	0.0	64.437	48.18033333333333	1	352.2316	0
TPSS	GaCl3	TPSS/SMDB_GaCl3.log	True	True	4	-3305.79966381	0.0	-0.0	0.0	0.0	77.581	0.0	77.585	0.0	0.0	47.752	67.63933333333334	6	120.7462	0
TPSS	GaF	TPSS/SMDB_GaF.log	True	True	2	-2024.84291567	0.0	0.0	2.1489	2.1489	32.462	0.0	32.462	0.0	0.0	35.772	33.565333333333335	1	600.6386	0
TPSS	GaF2	TPSS/SMDB_GaF2.log	True	True	4	-2124.74189988	-0.0	0.0	2.2913	2.2913	29.116	0.0	34.839	-0.0	-0.0	29.53	31.161666666666665	3	170.7246	0
TPSS	GaH3	TPSS/SMDB_GaH3.log	True	True	3	-1926.66359601	0.0	0.0	0.0	0.0	36.019	-0.0	36.02	0.0	-0.0	24.231	32.09	6	717.4934	0
TPSS	GaO	TPSS/SMDB_GaO.log	True	True	4	-2000.11396998	0.0	0.0	3.6443	3.6443	34.503	0.0	34.503	0.0	0.0	46.417	38.474333333333334	1	771.5024	0
TPSS	GeCl4	TPSS/SMDB_GeCl4.log	True	True	4	-3918.18725093	0.0	-0.0	-0.0	0.0	82.916	0.0	82.916	0.0	0.0	82.916	82.916	9	117.3469	0
TPSS	GeF3	TPSS/SMDB_GeF3.log	True	True	3	-2376.8012309	0.0	0.0	1.9942	1.9942	32.029	0.0	32.037	-0.0	-0.001	26.387	30.151	6	197.5132	0
TPSS	GeF4	TPSS/SMDB_GeF4.log	True	True	4	-2476.77561224	-0.0	0.0	0.0	0.0	27.676	-0.0	27.676	-0.0	-0.0	27.676	27.676	9	188.9117	0
TPSS	GeH4	TPSS/SMDB_GeH4.log	True	True	3	-2079.41549439	-0.0	0.0	-0.0	0.0	34.046	-0.0	34.046	-0.0	-0.0	34.046	34.046	9	812.3835	0
TPSS	GeO	TPSS/SMDB_GeO.log	True	True	4	-2152.29570141	0.0	0.0	3.1244	3.1244	26.77	-0.0	26.77	0.0	-0.0	39.15	30.896666666666665	1	975.0164	0
TPSS	GeO2	TPSS/SMDB_GeO2.log	True	True	4	-2227.52831762	-0.0	-0.0	0.0	0.0	25.324	-0.0	25.324	0.0	0.0	48.461	33.03633333333334	4	193.4743	0
TPSS	H2	TPSS/SMDB_H2.log	True	True	4	-1.18037616966	0.0	0.0	-0.0	0.0	4.221	0.0	4.221	-0.0	-0.0	6.351	4.931	1	4418.1322	0
TPSS	H2CO3	TPSS/SMDB_H2CO3.log	True	True	4	-265.169664526	-0.0	-0.2672	-0.0	0.2672	31.196	-0.0	29.569	0.0	-0.0	17.877	26.214	12	517.045	0
TPSS	H2O	TPSS/SMDB_H2O.log	True	True	4	-76.4728291991	0.0	-1.8734	0.0	1.8734	9.529	0.0	8.798	-0.0	-0.0	7.751	8.692666666666666	3	1631.3678	0
TPSS	H2O2	TPSS/SMDB_H2O2.log	True	True	6	-151.645314639	-0.0	0.0	1.729	1.729	12.951	1.669	18.231	-0.0	0.0	11.392	14.191333333333333	6	369.0516	0
TPSS	H2SO4	TPSS/SMDB_H2SO4.log	True	True	6	-700.517088982	0.0	-0.9823	-0.0	0.9823	37.409	0.0	35.428	-0.0	-0.0	35.749	36.19533333333333	15	-265.8012	1
TPSS	H3PO4	TPSS/SMDB_H3PO4.log	True	True	6	-644.419829801	-0.0061	-0.0	0.294	0.294	37.912	-0.0	37.919	-0.006	0.0	38.458	38.09633333333333	18	-294.6754	3
TPSS	HBr	TPSS/SMDB_HBr.log	True	True	4	-2574.72048162	0.0	0.0	-0.881	0.881	18.354	-0.0	18.354	0.0	0.0	22.497	19.735	1	2598.0578	0
TPSS	HCBr3	TPSS/SMDB_HCBr3.log	True	True	4	-7761.06912152	0.0	-0.0	0.8793	0.8793	86.058	-0.0	86.062	-0.0	0.003	52.925	75.015	9	143.6012	0
TPSS	HCN	TPSS/SMDB_HCN.log	True	True	4	-93.4818039401	0.0	0.0	-2.9617	2.9617	12.99	-0.0	12.99	-0.0	0.0	22.998	16.326	4	745.5037	0
TPSS	HCP	TPSS/SMDB_HCP.log	True	True	4	-380.063389499	0.0	0.0	-0.4435	0.4435	27.29	0.0	27.29	-0.0	-0.0	47.226	33.93533333333333	4	712.7214	0
TPSS	HCl	TPSS/SMDB_HCl.log	True	True	3	-460.853109257	0.0	0.0	-1.1299	1.1299	14.079	0.0	14.079	-0.0	-0.0	16.943	15.033666666666667	1	2917.0097	0
TPSS	HF	TPSS/SMDB_HF.log	True	True	4	-100.499936038	0.0	0.0	-1.8083	1.8083	3.895	-0.0	3.895	-0.0	-0.0	6.166	4.652	1	3986.7703	0
TPSS	HNC	TPSS/SMDB_HNC.log	True	True	4	-93.4574364935	0.0	0.0	3.0758	3.0758	14.343	-0.0	14.343	0.0	0.0	23.945	17.543666666666667	4	472.0748	0
TPSS	HNO	TPSS/SMDB_HNO.log	True	True	6	-130.556363123	-1.3538	0.8573	-0.0	1.6024	14.202	-2.875	17.87	-0.0	0.0	9.279	13.783666666666667	3	1525.0205	0
TPSS	HNO2	TPSS/SMDB_HNO2.log	True	True	4	-205.833021273	0.0	2.5168	-0.0	2.5168	29.146	0.0	18.135	-0.0	0.0	11.708	19.663	6	764.4473	0
TPSS	HNO3	TPSS/SMDB_HNO3.log	True	True	6	-281.076687654	1.1051	-1.7579	0.0	2.0764	31.089	-1.522	30.346	0.0	-0.0	14.901	25.445333333333334	9	477.87	0
TPSS	HSH	TPSS/SMDB_HSH.log	True	True	4	-399.442631599	0.0	-1.0213	0.0	1.0213	22.683	0.0	22.307	0.0	0.0	20.944	21.977999999999998	3	1204.2706	0
TPSS	HSSH	TPSS/SMDB_HSSH.log	True	True	6	-797.685919046	0.0	0.0	1.1344	1.1344	34.922	2.519	54.794	0.0	0.0	34.705	41.47366666666667	6	457.496	0
TPSS	HfF	TPSS/SMDB_HfF.log	True	True	3	-147.89043989	0.0	0.0	1.493	1.493	100.328	0.0	100.328	0.0	0.0	86.502	95.71933333333334	1	660.795	0
TPSS	HfF3	TPSS/SMDB_HfF3.log	True	True	4	-347.958265846	-0.0	0.0	-0.0	0.0	41.488	0.0	41.487	0.0	0.0	66.433	49.802666666666674	6	58.2467	0
TPSS	HfO	TPSS/SMDB_HfO.log	True	True	4	-123.27507652	0.0	0.0	3.2955	3.2955	94.926	0.0	94.926	0.0	0.0	79.719	89.85700000000001	1	953.0727	0
TPSS	HfO2	TPSS/SMDB_HfO2.log	True	True	4	-198.600031117	-0.0	-0.0	7.6802	7.6802	30.11	-0.0	61.624	-0.0	-0.0	50.096	47.276666666666664	3	291.8196	0
TPSS	Hg2Cl2	TPSS/SMDB_Hg2Cl2.log	True	True	6	-1227.50489134	-0.0001	0.0	-0.0	0.0001	64.76	-0.024	198.898	0.0	0.0	64.76	109.47266666666667	6	49.9184	0
TPSS	HgF2	TPSS/SMDB_HgF2.log	True	True	4	-353.249515778	-0.0	0.0	0.0	0.0	24.489	-0.0	24.489	0.0	0.0	43.079	30.685666666666666	4	173.6765	0
TPSS	HgMe2	TPSS/SMDB_HgMe2.log	True	True	3	-233.312756179	-0.0	0.0	0.0	0.0	48.67	-0.0	48.666	0.0	-0.0	95.63	64.322	21	42.4737	0
TPSS	I2	TPSS/SMDB_I2.log	True	True	4	-595.217577538	0.0	0.0	-0.0	0.0	53.584	0.0	53.584	-0.0	0.0	95.303	67.49033333333334	1	215.7656	0
TPSS	ICl	TPSS/SMDB_ICl.log	True	True	4	-757.845179377	0.0	0.0	1.0926	1.0926	38.053	0.0	38.053	0.0	0.0	63.165	46.42366666666666	1	378.2533	0
TPSS	IH	TPSS/SMDB_IH.log	True	True	4	-298.199186442	0.0	0.0	-0.4244	0.4244	32.703	0.0	32.703	0.0	0.0	35.38	33.595333333333336	1	2298.0425	0
TPSS	IO4-	TPSS/SMDB_IO4-.log	True	True	4	-598.568846815	-0.0	-0.0	-0.0	0.0	55.944	-0.0	55.944	-0.0	0.0	55.944	55.943999999999996	9	246.5005	0
TPSS	InCl	TPSS/SMDB_InCl.log	True	True	4	-650.388378797	0.0	0.0	3.5096	3.5096	47.691	0.0	47.691	0.0	0.0	76.742	57.37466666666668	1	300.6562	0
TPSS	InCl3	TPSS/SMDB_InCl3.log	True	True	3	-1570.95828055	0.0	0.0	0.0	0.0	90.481	0.0	90.484	0.0	0.0	53.713	78.226	6	87.0154	0
TPSS	InH	TPSS/SMDB_InH.log	True	True	4	-190.639606729	0.0	0.0	0.9171	0.9171	43.917	0.0	43.917	-0.0	0.0	63.612	50.482	1	1428.1845	0
TPSS	InH3	TPSS/SMDB_InH3.log	True	True	3	-191.822011236	-0.0	0.0	0.0	0.0	46.473	0.0	46.474	0.0	0.0	31.389	41.44533333333333	6	591.0631	0
TPSS	InO	TPSS/SMDB_InO.log	True	True	4	-265.284589917	0.0	0.0	4.1412	4.1412	45.75	0.0	45.75	0.0	0.0	56.921	49.47366666666667	1	614.2297	0
TPSS	IrF6	TPSS/SMDB_IrF6.log	True	True	4	-703.751966079	-0.0	-0.0	-0.0	0.0	56.453	0.0	56.453	-0.0	0.0	56.54	56.482	15	201.0755	0
TPSS	K2S	TPSS/SMDB_K2S.log	True	True	15	-1598.20844452	0.0	0.0	-0.006	0.006	107.234	0.0	271.827	-0.0	-0.0	107.234	162.09833333333333	3	13.4035	0
TPSS	K3P	TPSS/SMDB_K3P.log	True	True	8	-2141.26407937	-0.0	0.0	-3.8349	3.8349	577.103	0.0	577.16	-0.0	0.057	324.524	492.9289999999999	6	49.951	0
TPSS	KBr	TPSS/SMDB_KBr.log	True	True	4	-3174.15570114	0.0	0.0	-10.3295	10.3295	39.232	-0.0	39.232	0.0	-0.0	60.953	46.47233333333333	1	213.0861	0
TPSS	KCl	TPSS/SMDB_KCl.log	True	True	3	-1060.28125784	0.0	0.0	9.9404	9.9404	31.409	-0.0	31.409	0.0	0.0	47.736	36.851333333333336	1	272.7556	0
TPSS	KF	TPSS/SMDB_KF.log	True	True	4	-699.904446693	0.0	0.0	8.1997	8.1997	16.063	-0.0	16.063	0.0	-0.0	25.865	19.330333333333332	1	418.9967	0
TPSS	KH	TPSS/SMDB_KH.log	True	True	4	-600.511180801	0.0	0.0	7.5515	7.5515	49.498	0.0	49.498	0.0	0.0	87.415	62.137	1	973.0957	0
TPSS	KI	TPSS/SMDB_KI.log	True	True	4	-897.637248723	0.0	0.0	-10.732	10.732	57.202	-0.0	57.202	-0.0	0.0	86.123	66.84233333333333	1	179.4986	0
TPSS	Li2	TPSS/SMDB_Li2.log	True	True	4	-15.0138106817	-0.0	-0.0	0.0	0.0	173.738	0.0	173.738	0.0	0.0	289.764	212.41333333333333	1	332.8426	0
TPSS	Li2O	TPSS/SMDB_Li2O.log	True	True	4	-90.356316155	0.0	0.0	-0.0	0.0	50.438	0.0	50.438	0.0	0.0	48.304	49.72666666666667	4	113.9707	0
TPSS	Li4C4H12	TPSS/SMDB_Li4C4H12.log	True	True	7	-189.926199602	-0.0013	0.0005	0.0006	0.0015	101.117	-0.013	101.036	0.012	0.006	101.064	101.07233333333333	54	131.7891	0
TPSS	Li4Cl4	TPSS/SMDB_Li4Cl4.log	True	True	6	-1871.61294598	-0.0	0.0	0.0	0.0001	90.784	-0.0	90.829	0.0	0.0	90.784	90.79899999999999	18	126.4479	0
TPSS	Li4H4	TPSS/SMDB_Li4H4.log	True	True	6	-32.5733576292	0.0	-0.0	-0.0	0.0	66.742	-0.0	66.742	-0.0	-0.0	66.742	66.742	18	372.0851	0
TPSS	Li8	TPSS/SMDB_Li8.log	True	True	5	-60.1710736607	0.0	-0.0002	0.0	0.0002	580.525	0.004	580.511	-0.0	-0.011	580.497	580.511	18	-184.0981	6
TPSS	LiBH4	TPSS/SMDB_LiBH4.log	True	True	6	-34.820487315	0.0001	-5.871	-0.0	5.871	29.915	0.003	33.105	-0.0	0.0	29.915	30.978333333333335	12	493.8044	0
TPSS	LiCl	TPSS/SMDB_LiCl.log	True	True	4	-467.847449684	0.0	0.0	-6.8877	6.8877	25.539	0.0	25.539	0.0	0.0	28.74	26.605999999999998	1	633.0502	0
TPSS	LiF	TPSS/SMDB_LiF.log	True	True	2	-107.482811	0.0	0.0	-6.0882	6.0882	10.969	0.0	10.969	0.0	0.0	10.08	10.672666666666666	1	886.3164	0
TPSS	LiH	TPSS/SMDB_LiH.log	True	True	4	-8.08321485078	0.0	0.0	5.7207	5.7207	31.173	0.0	31.173	-0.0	0.0	27.367	29.90433333333333	1	1403.0428	0
TPSS	LiSLi	TPSS/SMDB_LiSLi.log	True	True	4	-413.358676714	0.0	0.0	0.0	0.0	67.437	0.0	67.437	-0.0	-0.0	86.92	73.93133333333333	4	-21.9085	2
TPSS	Mg4	TPSS/SMDB_Mg4.log	True	True	5	-800.414893169	-0.0	0.0	0.0	0.0	295.835	-0.0	295.835	-0.0	-0.0	295.835	295.835	6	153.5384	0
TPSS	MgCl2	TPSS/SMDB_MgCl2.log	True	True	4	-1120.75457543	-0.0	-0.0	-0.0	0.0	41.754	0.0	41.754	0.0	0.0	62.769	48.75899999999999	4	108.2819	0
TPSS	MgF	TPSS/SMDB_MgF.log	True	True	4	-300.039625704	0.0	0.0	3.0214	3.0214	59.466	-0.0	59.466	-0.0	-0.0	44.468	54.46666666666667	1	682.5518	0
TPSS	MgF2	TPSS/SMDB_MgF2.log	True	True	3	-400.038487276	0.0	-0.0	-0.0	0.0	17.326	0.0	17.326	0.0	0.0	21.586	18.746	4	153.4305	0
TPSS	MgH2	TPSS/SMDB_MgH2.log	True	True	3	-201.268724926	-0.0	-0.0	-0.0	0.0	33.0	-0.0	33.0	0.0	0.0	39.821	35.273666666666664	4	432.0424	0
TPSS	MnF2	TPSS/SMDB_MnF2.log	True	True	3	-1350.89334062	0.0	0.0	-0.0	0.0	27.426	0.0	27.426	0.0	0.0	39.205	31.35233333333333	4	106.7504	0
TPSS	MnO	TPSS/SMDB_MnO.log	True	True	4	-1226.2384362	0.0	0.0	3.1302	3.1302	73.421	0.0	73.421	0.0	0.0	64.298	70.38000000000001	1	994.8877	0
TPSS	MnO2	TPSS/SMDB_MnO2.log	True	True	5	-1301.5982035	0.0	0.0	3.164	3.164	42.478	-0.0	52.13	-0.0	-0.0	32.163	42.257	3	243.5303	0
TPSS	MnO3F	TPSS/SMDB_MnO3F.log	True	True	3	-1476.82969305	0.0	-0.0	0.0927	0.0927	45.008	0.0	45.007	0.0	-0.0	38.766	42.927	9	279.8821	0
TPSS	MnO4-	TPSS/SMDB_MnO4-.log	True	True	3	-1452.2960571	0.0	-0.0	-0.0	0.0	55.218	-0.0	55.218	-0.0	-0.0	55.218	55.217999999999996	9	351.3404	0
TPSS	MnS	TPSS/SMDB_MnS.log	True	True	4	-1549.24374063	0.0	0.0	4.2133	4.2133	54.923	0.0	68.618	0.0	0.0	92.035	71.85866666666666	1	521.1004	0
TPSS	MoCO6	TPSS/SMDB_MoCO6.log	True	True	4	-748.802423847	-0.0	0.0	-0.0	0.0	143.889	0.0	143.889	0.0	-0.0	143.889	143.889	33	55.6984	0
TPSS	MoF3	TPSS/SMDB_MoF3.log	True	True	7	-368.003872236	0.8844	0.0137	-0.0005	0.8845	42.892	-0.001	41.249	-0.002	-0.0	51.242	45.12766666666667	6	110.0278	0
TPSS	MoH	TPSS/SMDB_MoH.log	True	True	3	-68.6322179191	0.0	0.0	2.071	2.071	67.798	0.0	68.658	0.0	0.0	62.933	66.46300000000001	1	1862.3573	0
TPSS	MoO2	TPSS/SMDB_MoO2.log	True	True	5	-218.758287566	-0.0	-0.0	4.0744	4.0744	80.743	-0.0	57.169	0.0	-0.0	73.065	70.32566666666666	3	350.19	0
TPSS	MoO3	TPSS/SMDB_MoO3.log	True	True	5	-294.122404437	0.0	-0.0	4.9165	4.9165	51.433	-0.0	51.433	-0.0	0.0	27.652	43.506	6	260.1959	0
TPSS	N2	TPSS/SMDB_N2.log	True	True	4	-109.593609125	0.0	0.0	0.0	0.0	8.998	-0.0	8.998	0.0	0.0	15.07	11.022	1	2366.3454	0
TPSS	N2H2	TPSS/SMDB_N2H2.log	True	True	5	-110.704169604	-2.7599	-0.0	0.0	2.7599	18.963	0.0	24.782	-0.0	-0.0	12.144	18.62966666666667	6	1264.7903	0
TPSS	N2H4	TPSS/SMDB_N2H4.log	True	True	6	-111.937834021	0.0	0.0	1.9461	1.9461	20.379	-1.026	25.267	-0.0	-0.0	20.49	22.045333333333332	12	410.8893	0
TPSS	N4	TPSS/SMDB_N4.log	True	True	4	-218.938159876	-0.0	0.0	-0.0	0.0	24.275	0.0	24.276	0.0	0.0	24.275	24.275333333333332	6	763.0653	0
TPSS	NF3	TPSS/SMDB_NF3.log	True	True	5	-354.305987526	-0.1685	0.1656	0.0	0.2363	16.869	3.47	16.906	0.0	-0.0	20.353	18.042666666666666	6	449.5989	0
TPSS	NH3	TPSS/SMDB_NH3.log	True	True	5	-56.5935319884	-0.0001	-1.5348	-0.0	1.5348	13.002	-0.0	13.429	0.0	0.0	13.002	13.144333333333334	6	1070.1559	0
TPSS	NH4F	TPSS/SMDB_NH4F.log	True	True	6	-157.115471948	0.0004	-4.7813	-0.0	4.7813	15.859	-0.0	23.751	-0.0	-0.0	15.86	18.49	12	277.6643	0
TPSS	Na2O	TPSS/SMDB_Na2O.log	True	True	2	-399.88183766	0.0	-0.0	-0.0046	0.0046	90.272	-0.0	184.587	-0.0	-0.0	90.272	121.71033333333332	3	-24.468	1
TPSS	Na2S	TPSS/SMDB_Na2S.log	True	True	4	-722.918384758	0.0	0.0	-0.0	0.0	90.069	0.0	90.069	-0.0	-0.0	171.759	117.29899999999999	4	-48.2899	2
TPSS	Na3N	TPSS/SMDB_Na3N.log	True	True	6	-541.650792336	0.0	-0.0	-1.6642	1.6642	333.621	0.0	333.645	0.0	0.017	183.942	283.736	6	103.4977	0
TPSS	Na3P	TPSS/SMDB_Na3P.log	True	True	6	-828.35120011	-0.0004	-0.0001	-5.2942	5.2942	305.978	-0.001	305.945	0.005	0.002	211.758	274.56033333333335	6	74.2271	0
TPSS	NaCl	TPSS/SMDB_NaCl.log	True	True	4	-622.630479421	0.0	0.0	-8.6468	8.6468	27.982	0.0	27.982	0.0	0.0	41.003	32.32233333333333	1	353.2393	0
TPSS	NaF	TPSS/SMDB_NaF.log	True	True	4	-262.252159721	0.0	0.0	7.7769	7.7769	13.58	-0.0	13.58	0.0	-0.0	19.279	15.479666666666667	1	515.5499	0
TPSS	NaH	TPSS/SMDB_NaH.log	True	True	4	-162.87151505	0.0	0.0	6.1334	6.1334	38.731	0.0	38.731	-0.0	-0.0	54.405	43.95566666666667	1	1159.6955	0
TPSS	NbF3	TPSS/SMDB_NbF3.log	True	True	4	-356.841075133	-0.0	-0.0	0.0	0.0	43.972	0.0	43.976	0.0	0.0	65.609	51.18566666666666	6	124.891	0
TPSS	NbO	TPSS/SMDB_NbO.log	True	True	4	-132.196348711	0.0	0.0	3.1133	3.1133	100.023	-0.0	100.023	0.0	-0.0	80.492	93.51266666666668	1	1001.6729	0
TPSS	NbO2	TPSS/SMDB_NbO2.log	True	True	4	-207.581108069	-0.0	-0.0	5.0923	5.0923	91.342	0.0	58.825	-0.0	-0.0	76.062	75.40966666666667	3	345.5843	0
TPSS	NbO2F	TPSS/SMDB_NbO2F.log	True	True	6	-307.587646646	0.9738	-0.0	-4.8152	4.9126	42.853	0.0	49.929	-2.355	0.0	27.539	40.107	6	171.3504	0
TPSS	NiCO4	TPSS/SMDB_NiCO4.log	True	True	4	-1962.13990742	-0.0	0.0	0.0	0.0	88.814	-0.0	88.814	-0.0	-0.0	88.814	88.81400000000001	21	58.0821	0
TPSS	NiCl2	TPSS/SMDB_NiCl2.log	True	True	4	-2429.00572859	-0.0	0.0	0.0032	0.0032	39.552	0.0	106.729	0.0	0.0	39.552	61.94433333333333	3	76.4948	0
TPSS	NiF2	TPSS/SMDB_NiF2.log	True	True	4	-1708.26402154	-0.0	-0.0	0.0	0.0	21.115	0.0	21.115	0.0	0.0	40.865	27.698333333333334	4	125.464	0
TPSS	NiF3	TPSS/SMDB_NiF3.log	True	True	7	-1808.11060433	0.0	-0.0142	-0.0007	0.0142	44.309	0.0	41.316	-0.0	-0.0	19.089	34.904666666666664	6	9.4647	0
TPSS	NiO	TPSS/SMDB_NiO.log	True	True	4	-1583.62533189	0.0	0.0	4.1306	4.1306	36.324	0.0	36.324	0.0	0.0	43.895	38.84766666666667	1	854.1442	0
TPSS	NiS	TPSS/SMDB_NiS.log	True	True	3	-1906.64836394	0.0	0.0	3.7796	3.7796	45.484	0.0	45.484	-0.0	0.0	71.607	54.19166666666666	1	514.8198	0
TPSS	OF2	TPSS/SMDB_OF2.log	True	True	4	-274.837236672	-0.0	0.0	0.3202	0.3202	7.505	0.0	19.932	0.0	-0.0	11.834	13.090333333333334	3	444.5237	0
TPSS	OsCO5	TPSS/SMDB_OsCO5.log	True	True	4	-657.865775989	-0.0	0.0	-0.0	0.0	114.424	0.0	114.421	0.0	0.0	124.084	117.64300000000001	27	39.4065	0
TPSS	OsO2	TPSS/SMDB_OsO2.log	True	True	4	-241.221230027	-0.0	0.0	1.7375	1.7375	42.779	-0.0	55.595	-0.0	-0.0	38.634	45.669333333333334	3	243.6708	0
TPSS	OsO3	TPSS/SMDB_OsO3.log	True	True	4	-316.569116317	0.0	0.0	-0.0	0.0	49.547	-0.0	49.545	0.0	0.0	35.538	44.876666666666665	6	126.0686	0
TPSS	OsO4	TPSS/SMDB_OsO4.log	True	True	4	-391.866196801	0.0	-0.0	0.0	0.0	49.298	0.0	49.298	0.0	0.0	49.298	49.298	9	330.6969	0
TPSS	OsOF5	TPSS/SMDB_OsOF5.log	True	True	4	-665.556664855	-0.0	0.0	1.3864	1.3864	53.635	0.0	53.635	0.0	0.0	57.271	54.847	15	154.9007	0
TPSS	P2	TPSS/SMDB_P2.log	True	True	4	-682.775655232	0.0	-0.0	-0.0	0.0	35.691	-0.0	35.691	0.0	0.0	68.484	46.62199999999999	1	793.2578	0
TPSS	PF3	TPSS/SMDB_PF3.log	True	True	6	-641.210413211	-0.0	-0.0001	0.9543	0.9543	26.879	0.0	26.873	0.0	-0.002	23.495	25.749	6	323.5957	0
TPSS	PF5	TPSS/SMDB_PF5.log	True	True	6	-841.065327	-0.0	0.0009	0.0	0.0009	27.235	-0.0	25.904	-0.0	-0.0	25.901	26.346666666666664	12	159.0577	0
TPSS	PH3	TPSS/SMDB_PH3.log	True	True	4	-343.19261525	-0.0	-0.0	0.6307	0.6307	28.864	0.0	28.864	-0.001	0.0	29.322	29.016666666666666	6	1017.8307	0
TPSS	PLi3	TPSS/SMDB_PLi3.log	True	True	6	-363.994249012	5.4896	-0.0005	-0.0	5.4896	162.363	-0.0	180.179	-0.0	-0.0	180.118	174.22	6	139.6487	0
TPSS	PbF3	TPSS/SMDB_PbF3.log	True	True	6	-492.555052691	0.0	0.0	3.1608	3.1608	51.077	-0.0	51.079	-0.0	0.003	34.397	45.51766666666666	6	102.0361	0
TPSS	PbH4	TPSS/SMDB_PbH4.log	True	True	3	-195.151849482	-0.0	-0.0	-0.0	0.0	50.215	-0.0	50.215	-0.0	-0.0	50.215	50.215	9	600.325	0
TPSS	PbO	TPSS/SMDB_PbO.log	True	True	4	-268.08077512	0.0	0.0	4.4464	4.4464	35.535	0.0	35.535	0.0	0.0	58.927	43.33233333333333	1	739.3288	0
TPSS	PbO2	TPSS/SMDB_PbO2.log	True	True	4	-343.269580502	0.0	0.0	-0.0	0.0	32.256	-0.0	32.256	0.0	0.0	68.448	44.31999999999999	4	141.5656	0
TPSS	PdCO4	TPSS/SMDB_PdCO4.log	True	True	4	-581.546031208	0.0001	-0.0	0.0	0.0001	97.653	0.001	97.653	0.0	0.0	97.646	97.65066666666667	21	41.0396	0
TPSS	PdF	TPSS/SMDB_PdF.log	True	True	4	-227.736228793	0.0	0.0	4.2138	4.2138	27.807	0.0	27.807	0.0	0.0	33.878	29.830666666666662	1	549.4755	0
TPSS	PdO2	TPSS/SMDB_PdO2.log	True	True	4	-278.258018383	-0.0	0.0	0.0075	0.0075	30.582	0.0	77.619	-0.0	-0.0	27.905	45.36866666666666	3	135.4488	0
TPSS	PtCO4	TPSS/SMDB_PtCO4.log	True	True	4	-573.024351742	-0.0	-0.0	0.0	0.0	100.171	-0.0	100.171	-0.0	-0.0	100.171	100.171	21	44.7638	0
TPSS	PtO	TPSS/SMDB_PtO.log	True	True	4	-194.521940898	0.0	0.0	2.4275	2.4275	40.064	0.0	40.064	0.0	0.0	48.094	42.74066666666667	1	858.132	0
TPSS	PtO2	TPSS/SMDB_PtO2.log	True	True	4	-269.766692501	-0.0	-0.0	-0.0	0.0	32.275	0.0	30.698	0.0	0.0	69.835	44.26933333333333	4	-95.0982	1
TPSS	RbF	TPSS/SMDB_RbF.log	True	True	4	-124.043374952	0.0	0.0	8.711	8.711	20.06	0.0	20.06	0.0	0.0	34.593	24.90433333333333	1	359.7985	0
TPSS	RbH	TPSS/SMDB_RbH.log	True	True	4	-24.6525287884	0.0	0.0	7.7944	7.7944	54.273	0.0	54.273	0.0	-0.0	110.397	72.98100000000001	1	926.0272	0
TPSS	RbO	TPSS/SMDB_RbO.log	True	True	5	-99.2938693964	0.0	0.0	8.7086	8.7086	29.514	0.0	29.514	-0.0	-0.0	30.068	29.698666666666668	1	367.9938	0
